You entered a buffer length of 100,,,,,,,
RAW,-0.045962,1,0.004822, AVG ,-0.046149,0.996255,-0.008394
RAW,-0.049258,1,0.005066, AVG ,-0.046198,0.996572,-0.007946
RAW,-0.052066,1,0.00238, AVG ,-0.0463,0.996849,-0.007513
RAW,-0.050967,1,0.006897, AVG ,-0.046365,0.997109,-0.007089
RAW,-0.046206,1,0.005066, AVG ,-0.04637,0.997352,-0.006708
RAW,-0.04523,1,0.006531, AVG ,-0.046391,0.997582,-0.006296
RAW,-0.04523,1,0.009949, AVG ,-0.046415,0.9978,-0.005854
RAW,-0.044742,1,0.010438, AVG ,-0.046501,0.998,-0.005404
RAW,-0.046451,1,0.011903, AVG ,-0.046569,0.998158,-0.004948
RAW,-0.047916,1,0.009949, AVG ,-0.046642,0.998296,-0.004525
RAW,-0.047671,1,0.012879, AVG ,-0.046691,0.998402,-0.004118
RAW,-0.043154,1,0.018983, AVG ,-0.04669,0.998508,-0.003671
RAW,-0.046084,1,0.020448, AVG ,-0.046701,0.998602,-0.003255
RAW,-0.045962,1,0.020814, AVG ,-0.04673,0.998694,-0.002885
RAW,-0.044131,1,0.020692, AVG ,-0.046726,0.998778,-0.002503
RAW,-0.047427,1,0.019227, AVG ,-0.046779,0.998866,-0.002139
RAW,-0.051578,1,0.020936, AVG ,-0.046894,0.998953,-0.001768
RAW,-0.056705,1,0.022645, AVG ,-0.047081,0.998989,-0.001371
RAW,-0.055362,1,0.021181, AVG ,-0.047253,0.998989,-0.000985
RAW,-0.054264,1,0.022157, AVG ,-0.047424,0.99899,-0.000607
RAW,-0.055728,1,0.025087, AVG ,-0.047629,0.999001,-0.000184
RAW,-0.053775,1,0.025331, AVG ,-0.047822,0.999004,0.000228
RAW,-0.061344,1,0.024599, AVG ,-0.048056,0.999004,0.000651
RAW,-0.068669,1,0.02704, AVG ,-0.04836,0.999004,0.001113
RAW,-0.070378,1,0.028871, AVG ,-0.048694,0.999004,0.001561
RAW,-0.060612,1,0.018006, AVG ,-0.048939,0.999004,0.001874
RAW,-0.057438,1,0.015077, AVG ,-0.049111,0.999004,0.002185
RAW,-0.060123,1,0.012635, AVG ,-0.049279,0.999004,0.002466
RAW,-0.061588,1,0.011781, AVG ,-0.049472,0.999004,0.002719
RAW,-0.060123,1,0.014588, AVG ,-0.04966,0.999004,0.003014
RAW,-0.062443,1,0.011292, AVG ,-0.049832,0.999004,0.003241
RAW,-0.064884,1,0.013245, AVG ,-0.049994,0.999004,0.00345
RAW,-0.068913,1,0.012391, AVG ,-0.050163,0.999004,0.003645
RAW,-0.066227,1,0.009217, AVG ,-0.0503,0.999004,0.003767
RAW,-0.067204,1,0.008729, AVG ,-0.050456,0.999004,0.003854
RAW,-0.066471,1,0.009217, AVG ,-0.050576,0.999004,0.003964
RAW,-0.066593,1,0.008606, AVG ,-0.050711,0.999004,0.004053
RAW,-0.067936,1,0.007264, AVG ,-0.050862,0.999004,0.004126
RAW,-0.065739,1,0.009461, AVG ,-0.051002,0.999004,0.004206
RAW,-0.063786,1,0.006409, AVG ,-0.051148,0.999004,0.004231
RAW,-0.059635,1,0.006531, AVG ,-0.051248,0.999004,0.00427
RAW,-0.057926,1,0.007752, AVG ,-0.05133,0.999004,0.004324
RAW,-0.05878,1,0.007386, AVG ,-0.051402,0.999004,0.004332
RAW,-0.059147,1,0.007264, AVG ,-0.05147,0.999004,0.00432
RAW,-0.057682,1,0.006775, AVG ,-0.051531,0.999004,0.004301
RAW,-0.058903,0.999634,0.007996, AVG ,-0.051605,0.999,0.004302
RAW,-0.056217,1,0.006775, AVG ,-0.051652,0.999,0.004274
RAW,-0.055728,1,0.00531, AVG ,-0.051603,0.999,0.004208
RAW,-0.053043,1,0.005066, AVG ,-0.051474,0.999,0.004079
RAW,-0.052066,1,0.005677, AVG ,-0.051325,0.999,0.004038
RAW,-0.055484,1,0.003113, AVG ,-0.051232,0.999,0.003974
RAW,-0.050967,1,0.0047, AVG ,-0.051148,0.999,0.00395
RAW,-0.053043,1,0.005066, AVG ,-0.051097,0.999,0.00398
RAW,-0.050601,1,0.002625, AVG ,-0.051019,0.999,0.004033
RAW,-0.049136,1,0.003357, AVG ,-0.050938,0.999,0.004136
RAW,-0.050601,1,0.00238, AVG ,-0.050886,0.999,0.004258
RAW,-0.04816,1,0.001892, AVG ,-0.050807,0.999,0.004404
RAW,-0.047427,1,-0.000671, AVG ,-0.050716,0.999,0.004535
RAW,-0.048892,1,-0.002991, AVG ,-0.050643,0.999,0.00464
RAW,-0.052554,1,-0.001892, AVG ,-0.050613,0.999,0.004763
RAW,-0.055728,1,-0.006165, AVG ,-0.050611,0.999,0.004839
RAW,-0.051822,1,-0.005188, AVG ,-0.050577,0.999,0.004965
RAW,-0.045474,1,-0.004334, AVG ,-0.050474,0.999,0.005071
RAW,-0.049625,1,-0.002503, AVG ,-0.050425,0.999033,0.0052
